id,positive,negative
285989537199579000,0,1
474700929275817000,0,0
529351129159983000,1,0
384850049718444000,1,0
369475392286900000,1,0
388363924535779000,1,1
333922005269225000,1,0
347561848264089000,0,0
336705794160619000,0,0
418651060795092000,1,0
354935460004495000,0,0
424053144092700000,0,0
462322506536194000,0,0
436166105107668000,1,0
475289608214044000,0,0
347049614857351000,0,0
406910293663420000,0,0
440836131282624000,2,0
385427890906488000,0,0
467503176632266000,0,0
387098116911943000,0,0
340626747177455000,0,0
346964642272251000,0,1
392409519596138000,0,1
347012654730211000,0,2
424927547126980000,0,0
374260459836166000,0,0
491876268413972000,0,0
360843636189065000,0,0
493125818827030000,1,0
506455279093809000,1,0
464192016893497000,0,0
286999177274212000,0,0
530359653734297000,0,0
439148607456161000,0,0
488819807911804000,0,0
361967080628682000,0,0
476525309034917000,0,0
532040818648154000,0,0
529341826319544000,1,0
393172631245307000,1,0
318117985501995000,1,0
298610915111206000,0,0
316399629157675000,1,0
346794513018273000,0,1
475433992771362000,0,0
461668433802067000,0,0
347015922168512000,1,0
335203168218660000,0,0
445368169125785000,0,0
415244904097275000,0,0
472481261664370000,1,0
308232442785980000,1,0
361525282005450000,0,0
377509992808841000,0,2
314772059014172000,1,0
437588959695470000,0,0
346977015615860000,1,0
543183159345831000,1,0
463489986659373000,1,0
538777185826643000,0,1
405404756677382000,1,0
416282289681608000,0,0
347015284646871000,0,0
465500601917259000,0,0
382899778243153000,2,0
404707990533443000,0,0
289540514557095000,0,0
315889887360458000,0,0
430784821745704000,0,0
347048893256704000,0,0
435500670578200000,1,0
410953330031329000,1,0
298082772193529000,0,1
437565815911878000,0,0
521876036305559000,0,0
467437191443255000,3,0
336443838933659000,0,0
304285476850900000,0,1
371115646077390000,0,3
523550918571491000,0,1
426736395231956000,0,0
404215075902619000,0,1
538074904055513000,1,1
433080565630504000,1,0
472443919586709000,0,0
291366538118848000,0,1
446304299912404000,2,0
497134327860174000,0,0
528928276245274000,0,0
379480971428388000,0,0
344193235129872000,0,0
522511565749116000,1,1
351797080253140000,0,0
340808637473775000,1,0
543565986155470000,0,0
537203075782426000,0,0
343732406949392000,0,0
443150145673523000,0,1
448875731385581000,0,0
480316477191360000,0,0
412578161399201000,0,0
355978860073988000,0,1
475326052609589000,0,0
408021670977224000,2,0
527231164315361000,0,1
337291088605872000,0,0
455418149379141000,0,0
326035564556062000,0,1
442832641104945000,0,2
352173070225637000,0,1
486600362443673000,0,1
526159523724398000,0,0
404382059403022000,0,0
536462210693074000,0,0
491378736235696000,0,1
472770173586661000,1,0
502623170021842000,0,0
338416327855329000,1,1
339885915436613000,1,0
537350900004958000,0,0
485951872704868000,0,0
396738087381778000,0,0
542836349116878000,0,0
364093445943885000,0,0
390580509417304000,0,1
301332363957379000,0,1
463485980922503000,0,1
305887751377674000,0,0
492368080140795000,1,0
406381236899553000,1,2
353278818796048000,2,0
538398309753585000,1,0
414050836126265000,0,0
414881526522716000,0,0
332635851420991000,1,0
543142940152168000,0,0
356062003871227000,0,2
355059116626030000,1,1
384025592380661000,0,0
549416633366634000,1,0
468365986799058000,0,0
548345638556286000,0,0
512915430168866000,0,0
389187241228005000,1,0
538846710580408000,0,1
429655660507455000,1,0
437585046485340000,0,0
346736837131386000,0,0
339422050835894000,1,0
317065823153946000,0,0
524637272550174000,0,0
412992155951828000,0,0
465417655348776000,0,0
524020328151146000,0,0
343887000526528000,0,0
402857320780414000,0,0
338420094344499000,0,0
317780457058078000,1,0
536698664753070000,0,0
514987823066529000,1,0
422025135080476000,0,2
476196441942007000,0,0
400134332880142000,0,0
338089612541063000,0,0
414818691692650000,0,0
286626735800340000,0,0
340236920233791000,1,0
466964443206012000,1,0
346818689032650000,0,0
325281986761609000,0,0
300824106474041000,1,0
359028312011571000,0,0
483250921473081000,0,0
291359084836450000,0,0
493800032303210000,0,0
410950784348471000,0,0
364905513730838000,1,1
392317072731951000,0,0
306492293244928000,0,1
356923631269445000,0,0
411303407866372000,1,0
466023488843563000,1,1
347113859183673000,0,0
352546858423427000,0,1
443543529214586000,0,1
539269156441702000,1,2
529791476708810000,0,1
501752151824404000,2,0
548286796736770000,0,0
529819456890228000,0,1
405860346004799000,0,0
320201958810058000,1,0
475727669708197000,0,0
498273047649202000,3,0
468852274186711000,0,0
528402096622956000,0,0
338392097348526000,0,0
326365136107479000,1,0
423652487334068000,1,0
486035146684919000,0,1
295266104312479000,0,0
446121243897782000,0,0
290220784419471000,0,0
526206659283406000,0,0
393417825873698000,0,0
401120883135479000,0,0
461884264355614000,0,1
455159637650980000,0,0
494208876221587000,0,0
441579911333957000,0,0
456538561085313000,0,0
323877435944873000,1,0
471394764764774000,0,0
539620689477525000,0,0
437572086157291000,1,0
332204542651416000,1,0
540167933155356000,0,1
541323606190325000,0,0
537984512668758000,1,0
395948329357418000,1,0
540978981483184000,0,0
325280489042743000,0,0
366175536403320000,0,0
468810918370246000,1,0
513559402385666000,1,0
461650457098604000,0,0
471176023648636000,1,0
290241588343496000,1,0
541941209368113000,1,0
544317643205787000,2,0
358334234466861000,1,0
450383952692641000,0,0
409332172814704000,0,0
447420458715992000,0,0
467414152404013000,1,0
315050632111337000,0,0
347084280884764000,1,1
526147683346415000,0,0
475649374710923000,1,0
497366268677079000,0,0
515222955752554000,0,0
387570957927194000,0,0
505182337370689000,0,0
402246206752956000,0,0
346812515012984000,0,0
435111963245674000,0,0
541663458232897000,1,0
468446177445564000,1,0
416554378473271000,1,0
346762283856314000,1,0
492502256009617000,0,0
352033609995137000,0,0
314786508215287000,1,0
458386403618205000,0,0
498232589631913000,0,0
360541465937584000,0,0
543422142449475000,0,0
494128286851547000,0,0
434012732816248000,1,0
357654392209547000,1,0
337753074066128000,0,0
353188880729653000,2,0
307296823599591000,0,1
346994744804655000,0,0
384842076468174000,1,0
377471522572886000,1,0
464796222801592000,0,0
526148421414301000,0,0
319247926759149000,0,0
316594698007482000,0,0
472761910857723000,1,0
496055427122364000,1,1
372599326905614000,1,0
294595007095136000,0,0
526393096184279000,0,0
479346095680532000,0,0
294225698959265000,0,0
468066777633525000,0,1
363301276034928000,0,0
474152167646199000,1,0
473822692282363000,1,0
507609543317020000,0,0
398655743911813000,1,0
329776401433624000,0,0
416987209682538000,0,0
358720123265228000,0,1
502878599192379000,2,0
427848544347631000,0,0
346945965288206000,1,0
346792466214686000,0,0
475942011284242000,1,0
426879186423517000,0,0
294222842327883000,0,0
512407315241123000,3,0
504968326955937000,0,0
310107829417672000,0,0
498468107946831000,1,0
390238811831025000,1,0
452593893797023000,0,0
452866833847443000,0,0
343094822451695000,1,0
363978026964766000,0,0
377176428271656000,0,0
341783695453200000,1,1
393414202125471000,0,0
411861594235486000,1,0
288396836606205000,1,0
334114888903426000,1,0
509645986906783000,1,0
342384718374899000,0,0
547389362426888000,1,0
316433275822432000,0,1
310432300842221000,1,0
297768451232116000,1,0
355451438975025000,1,0
517865803585437000,0,1
428970189448036000,1,0
492715972596613000,0,0
422904491893985000,0,0
405518577488261000,1,0
397488960076648000,0,0
421658439756947000,1,0
437581154490015000,0,0
496684757007486000,0,0
471902175002505000,1,0
424327967305527000,0,3
425325008089391000,0,0
338369204870856000,0,0
498491789297606000,0,0
335910294167633000,0,0
337572903929397000,1,0
529990567652913000,0,0
324392584472571000,0,0
302883543212777000,0,0
492173288358309000,0,0
346751710129164000,0,0
336228901942611000,0,0
502943870783873000,2,0
400472934592294000,0,1
387372659618902000,0,0
507719283141775000,0,0
389209055773724000,0,0
329983818113101000,0,1
516217370923134000,0,0
320592276403412000,1,0
332460705502609000,0,0
529369827513602000,1,0
315931201166786000,0,0
397898487729102000,0,0
489563609152774000,0,0
421284312068001000,0,0
317732981655601000,0,0
510832769438851000,0,0
462234216206704000,0,0
344579052188876000,0,0
431082315280691000,1,0
458593128514338000,0,0
472625730103562000,1,0
437569041176096000,0,0
383404382488117000,0,0
357480869751042000,0,0
431457386759741000,0,0
346815400597667000,1,0
314377404548255000,1,0
434739580462714000,0,0
479359353812553000,1,0
287659608187731000,0,0
296671703801667000,0,0
376389379490459000,0,0
299604130421428000,0,0
346998645721276000,0,0
537391668652417000,0,0
439511536504406000,1,0
504465711230877000,0,0
444981210960646000,1,0
347054346044841000,0,0
310999328770641000,0,1
400049611823665000,2,0
526150581560565000,0,0
502896764702449000,2,0
376152229386158000,0,0
330040089138831000,1,0
526148786209697000,0,0
347012520302739000,1,2
400443234968940000,3,0
476599145235361000,0,0
513140618298535000,0,0
460218953986736000,1,0
479061562758803000,0,0
377069406230032000,0,1
372924800492380000,0,0
502940121008975000,2,0
412646465811410000,2,2
437583129705205000,0,0
420987745201565000,0,0
346987786781466000,0,0
373937645304291000,0,0
378921262921568000,0,0
382361292389888000,1,0
414805211325407000,0,1
425428150021914000,0,0
546865561075212000,0,0
294514644347932000,0,0
509379938005557000,0,0
399232804925751000,0,0
526149935612588000,0,0
503783838875914000,2,0
410213119345307000,1,1
293757086217678000,0,0
395540953370722000,0,0
419141551084675000,0,0
334402513220558000,0,0
349267222868393000,1,0
526160022926278000,0,0
518967596931358000,0,0
526651620650909000,0,0
535627770869874000,1,0
528608821220888000,0,0
346994388313980000,1,0
493739113976045000,0,0
306996670946758000,0,0
532792043924627000,0,0
346963447042420000,0,0
348681945766567000,0,0
466747891319861000,1,1
544550275852550000,0,2
408306631856754000,0,0
305055756464553000,1,0
472575688160325000,1,0
373281970635411000,0,2
527615974745194000,0,0
383200610327085000,2,0
306145768245432000,0,0
322752825262211000,1,0
335193785254416000,1,0
343904973068849000,0,0
450806142999207000,0,0
306554700319301000,1,0
413832216486346000,0,0
453263359303876000,0,1
293896647149228000,0,0
511909786968133000,0,0
538270819860762000,0,0
374635417829531000,0,0
337938227673579000,0,0
420982804479246000,0,0
398998913773887000,0,0
495002228693164000,2,0
405708851904667000,1,0
321986148824125000,0,0
328976224665866000,0,0
354351289867575000,0,0
444602083745210000,0,0
306435573743243000,0,1
509361365799415000,0,0
416322148248989000,0,0
377098862730551000,0,0
347366356229955000,1,0
518405715439144000,0,0
359086831268139000,0,0
423093155752210000,0,0
346825735564042000,1,0
458670739592589000,0,0
364024592458727000,0,0
305753730744209000,1,0
489824767328141000,0,0
526401308518281000,0,0
467280727340744000,1,0
298557077016678000,0,0
503755460068270000,0,2
325647918512091000,0,0
530167659564769000,0,0
522602842280824000,3,0
294195780959494000,1,0
342069797577699000,0,1
344594973901070000,0,0
491703593246814000,2,0
402587182604746000,1,0
317029374551543000,2,0
305029156515766000,0,0
398513653629988000,2,0
399021630090788000,0,1
496653929040445000,0,0
418116975077126000,0,0
535185049537486000,0,0
394260012660314000,0,0
533811049804599000,0,0
346279259481968000,0,0
455004582465126000,0,0
433636117900828000,0,0
463131134470397000,0,0
321706803878563000,0,0
359482567939997000,1,0
548346892753436000,3,0
447511294891929000,2,0
351785785097330000,2,0
461871740226781000,0,0
515211740163092000,0,0
383769018177691000,0,0
406114177254580000,0,0
346981352341651000,1,0
468142854083469000,1,0
473275637529329000,1,1
331139604843487000,0,0
326879446063796000,0,1
542333393279930000,0,0
411311691280809000,0,0
312020574455070000,0,0
347035245188628000,1,0
340503740559785000,0,0
378888047930380000,0,1
308748807875743000,0,0
546494189132062000,1,0
298185746773311000,0,0
527086561478057000,0,0
323149837451264000,0,0
529804122275725000,0,1
304529891800543000,0,1
525717737835073000,0,1
318209097994473000,0,0
347113787549163000,0,0
398620889408733000,0,0
481442819903467000,0,1
466335305931685000,0,1
538184740369870000,0,0
332507715425411000,0,0
412301849052454000,0,4
348538265713917000,2,0
403610240546910000,0,0
452198505244004000,0,0
380881013477367000,0,0
540289165062320000,1,0
441948104351178000,0,0
509182692626550000,0,0
294831499017072000,0,0
510846992495296000,0,0
391403683231322000,1,0
303235567095779000,1,0
412270563873148000,0,1
526151059798884000,1,0
347066585078444000,0,0
539797882111422000,0,0
461603229403709000,1,1
360226025092816000,0,0
387017624074588000,1,0
360975375041433000,1,0
335422895037747000,0,1
420987112024838000,0,0
395449437801439000,0,0
433945950860488000,2,0
536516107843432000,0,0
462671464039071000,0,0
377100267822407000,0,0
416948580385955000,0,0
310027265146769000,1,2
416531066447343000,0,0
473293362720960000,0,0
530755126399475000,1,0
384470964311826000,0,0
413091250955632000,0,0
334294895604928000,0,0
381290201391579000,0,0
532679955235471000,0,0
398432464294531000,0,0
419113507770998000,0,0
486512823413903000,0,0
316538804674654000,0,0
475614255920578000,1,0
506869559203483000,0,0
526149344408256000,0,0
374499392473923000,0,0
492503136704421000,0,0
468917634126585000,0,0
353205288532312000,0,0
344593912830238000,0,0
341022819288756000,0,1
500391544403161000,0,0
515851354779422000,1,0
422912536455815000,0,0
381917707240620000,0,0
444804853064564000,1,0
468173900032262000,0,0
400238888163491000,0,1
540916519577083000,0,0
507013738151821000,0,0
298222241378885000,1,0
347154007065755000,2,1
456405773632159000,1,0
344592344168931000,0,0
501890337145888000,2,0
347093835366682000,0,1
511533662765326000,1,1
330131575050223000,0,0
289086518637780000,0,0
337183290500997000,0,0
406989763179073000,1,0
501526334561337000,0,0
465273203326476000,0,0
387972390409347000,1,0
305120302885642000,0,1
537858154735075000,1,0
330438082065231000,0,0
513386039483043000,1,0
430718677302779000,0,0
398184153273077000,2,0
330336597033775000,0,0
467667546909724000,1,0
529412726758866000,1,0
366187582171791000,0,0
353178906649571000,0,1
371080581687562000,0,0
497395653681508000,1,0
452491447879872000,0,0
394609372963160000,0,0
454043503815704000,0,0
306804341136826000,0,1
344406939054247000,0,1
539137245576318000,1,0
343391745574305000,0,0
534859952951951000,2,0
336311772841652000,3,0
417821565946822000,0,0
402525555759017000,0,0
370374571519533000,0,0
398639579290693000,0,0
313488472163905000,0,0
399041221597081000,0,0
328699224474677000,0,0
349952702194790000,0,0
409741939454394000,0,0
346266655774617000,0,0
316969182401032000,1,0
402809552128987000,0,0
539984096655851000,0,0
412618452067577000,0,2
311513323915051000,0,1
527214852520280000,1,0
301012799746891000,1,0
545339488709672000,0,0
329184668924645000,1,0
293144273199722000,0,0
300689385496649000,0,1
488455192808280000,0,0
342866711168561000,1,1
419141618277425000,1,0
348158479804006000,2,0
400801000640237000,0,1
471396320910254000,0,0
526149919028281000,0,0
366353353581658000,0,0
412287185753100000,1,0
529417004915376000,0,0
469902217588142000,0,0
538835486287360000,0,0
346798128462184000,0,0
548919880724926000,0,0
399013203633790000,0,1
336223550107164000,0,0
373572258452631000,1,0
395451790734278000,0,0
527526942481068000,1,0
295378398426058000,0,1
346354161568317000,0,0
509499559425232000,0,0
424684906703110000,0,1
347069026293383000,0,0
458949333917126000,0,0
357712697338499000,0,0
419540248826478000,1,1
530448769934843000,0,0
331394438108676000,1,1
293015826766893000,0,0
505935256667815000,0,0
420959614038179000,0,0
510099806635577000,1,0
424530682077904000,1,0
400422644841218000,1,1
384402374800195000,1,0
436691051580231000,0,0
328564620732272000,0,0
413054487767433000,0,0
446376160835153000,2,0
530785128029888000,0,0
526338104714883000,0,0
510605828324204000,0,0
474403704032870000,0,0
482768194902323000,2,0
402596976346165000,1,0
422774879495004000,0,0
300343623688548000,0,1
346283961506476000,0,0
532739979756449000,1,0
385950769285169000,1,1
346993197161000000,2,0
436540496945500000,1,0
347110671378419000,1,0
425489730797449000,1,0
344594365655678000,0,0
377524060323729000,0,0
513775090446499000,0,0
466743659292274000,1,0
410906362361573000,0,0
418854304150089000,0,0
467303858977665000,0,0
419162346536181000,0,0
450681265990029000,1,0
510846807753392000,0,0
530827691872620000,0,0
492046058264854000,1,1
354646283736190000,0,0
373186042540871000,0,0
468964635455258000,1,0
338735866681888000,0,1
508314333030273000,2,0
379716825778769000,2,0
418908117200424000,0,1
352840908569444000,0,0
392133676663717000,0,0
354224789864464000,1,0
373234956522094000,1,0
529327414451920000,1,0
302560997045047000,1,0
414132092357062000,1,0
540189298587234000,0,1
472674539345051000,0,0
347021244438298000,0,0
432199224835330000,1,1
402870432518270000,2,0
515112825870512000,1,0
356750473807667000,0,0
474701512355348000,1,0
507739696618033000,0,0
419096726733983000,0,0
359435042268778000,0,0
321467535620980000,0,0
498534981904633000,0,0
510870103123308000,0,0
525763015292223000,0,0
509670749909434000,1,0
480167524999651000,1,0
346814213659979000,1,0
360911839976108000,0,0
509738488254590000,1,0
325987023896862000,0,0
534338844402151000,0,0
404234227174354000,0,0
499557012272074000,0,0
392787988431650000,0,0
347021102129750000,0,0
462687192737775000,1,0
419489690727612000,0,0
531489057940209000,0,0
545315786613874000,1,0
509221137482805000,0,0
422167108177649000,3,0
529420473730609000,0,1
331954369257951000,0,0
324578262045044000,0,0
341571522537857000,0,0
449721026172432000,0,0
463853490213638000,0,0
451170732962103000,1,0
459777755006005000,2,1
344239141623570000,1,0
433992515998326000,0,1
526228729907798000,0,0
309071949525553000,0,0
507748823570317000,0,0
530524938726146000,0,0
475809186207371000,0,1
530524766663610000,0,0
515875283296342000,0,1
345367313035448000,0,0
478026496565841000,0,1
464545525027856000,0,0
388343339042357000,0,0
307905517978783000,0,1
530713162115317000,0,0
469187625606066000,1,0
518925993755435000,0,0
440276112250511000,0,0
394159785656209000,0,0
355751428133879000,1,0
380873732060758000,0,2
364425475591905000,2,1
380677405268254000,2,0
338040685926158000,0,0
534346335332208000,1,0
393895297036062000,0,0
430761689949413000,0,0
294573419054374000,0,0
325714033317646000,0,0
434083440455995000,0,0
420992543393083000,0,0
450821640947904000,0,0
516290292962840000,0,0
398629789864431000,0,0
432605782933520000,0,0
442431959310950000,0,0
420352056474341000,0,0
388307032753049000,0,0
359886093451137000,0,0
508380464634007000,0,0
369505159438548000,2,0
361511386267938000,0,0
437412018878808000,1,0
401364547157499000,0,0
477565634566684000,1,0
435945019266981000,0,0
363413478100320000,0,0
524952855980298000,0,1
361865041655508000,1,0
499647135227604000,0,0
347452897186942000,0,0
510088632901058000,0,0
349497322633310000,0,1
312666283420299000,0,0
384380241843462000,0,0
516613938130481000,0,0
365549909627248000,1,0
493628682229919000,0,0
430368830561746000,1,0
290977193696317000,0,0
416256213824045000,1,0
479621347023142000,0,0
484657695425708000,0,0
506428079040782000,0,0
352194444486909000,2,0
341307285437575000,0,0
348833913738772000,0,0
506184151150907000,0,0
370646550977867000,0,0
349543678223724000,1,1
301202080528470000,1,1
469805551421882000,2,0
526373261232570000,0,0
287082748676567000,0,0
511572787329507000,1,0
466983866989674000,1,0
344607003206893000,0,0
369099679155245000,1,0
474238880708067000,1,0
541802537146658000,0,2
548995319678402000,1,0
549011946016890000,1,0
488159414679896000,0,0
381581164592779000,0,0
546397594164158000,1,1
466991072967532000,1,0
359644144920051000,0,0
420954790458175000,1,1
471833753560842000,1,0
403266844485644000,0,0
314725548192571000,0,0
468510388397830000,1,0
498931842968723000,0,0
531592410116415000,1,0
360710458845577000,0,0
419141635012718000,1,0
482180140642738000,1,0
487691770965159000,0,0
409830250592215000,0,0
351817590567473000,0,0
526150560542892000,0,0
497843819313135000,0,0
453688938499424000,1,1
432988156368265000,2,0
319792435570036000,1,0
288071614602571000,1,0
468432894340255000,0,0
374214016484130000,0,0
496347040327426000,0,0
306045238928080000,0,0
438110387267850000,0,0
426523828022300000,0,0
416162857189777000,1,0
515541400151408000,0,0
432575353295745000,0,1
331034805993091000,0,0
419141735575343000,1,0
347152127837224000,0,0
481432397121327000,0,0
346387065895796000,0,0
474587905424642000,1,0
347394609086877000,0,0
346996158394155000,1,0
548075504696193000,3,0
328180150036463000,0,0
402530215596789000,0,0
288095169931268000,0,0
437306389615349000,0,0
338301554811609000,1,0
480444286287101000,0,0
454600788355325000,1,0
350122596735528000,0,0
336185767556677000,0,0
398993553172733000,0,0
397038961375203000,0,0
412728091044098000,0,0
529109084352823000,0,0
444499419585466000,0,1
414971045410775000,1,0
395005592248385000,1,0
336151365875290000,0,1
543052976479150000,0,0
346999883116462000,0,0
541638741031657000,0,0
452107996215009000,0,1
435785287751708000,0,0
330011093822996000,0,0
546851883722493000,0,1
417156823180120000,0,0
342073027070140000,1,0
353959093096034000,0,0
502885804910600000,2,0
290232880670588000,1,0
424227278810148000,0,0
549116992196591000,0,0
408970103926317000,0,0
317099708847898000,0,0
445768565560332000,0,2
348580506335604000,0,0
450622906209280000,0,0
542419699426811000,1,0
344459942683615000,1,0
347132720910061000,1,0
431266583613538000,2,0
509378147020963000,0,0
434012086906400000,0,1
331057547400335000,1,0
497758549246627000,0,1
310850837561892000,1,0
471630946014208000,0,0
539133147662012000,0,0
415324675766370000,0,0
526445931873726000,0,0
301348595704143000,0,0
372764426900099000,3,0
438303652588314000,0,0
383659907494719000,0,0
409528785063522000,0,0
400436133852508000,0,0
411267252638347000,0,0
502175872875769000,1,0
407296463295639000,0,0
346708798309793000,1,0
346805447661068000,0,0
400399139894095000,1,0
294976739183046000,0,0
349295006185562000,4,1
443176724759445000,0,1
547766355148423000,2,0
313781830010683000,0,0
503783591407812000,2,0
365438320278376000,0,0
435137036823973000,0,0
529326458398081000,1,0
374286158366142000,1,0
325289225924775000,0,0
469836786395787000,1,2
526163013339205000,0,0
536507588817731000,0,0
318785315907203000,0,0
409485034324639000,0,0
488030784029474000,0,0
500873889686507000,0,0
441835629824192000,0,0
497416147101552000,0,0
478248656114835000,1,0
370898586801688000,0,0
419386011680911000,1,0
502085778978377000,0,0
325983358217764000,0,0
334114318578753000,0,1
409477551673720000,0,0
502878288612950000,2,0
383905136193863000,0,0
419144147300515000,1,0
381259150841237000,2,0
303675494929408000,1,0
513402627984748000,1,0
406587126914904000,0,0
317000757046022000,0,0
372834262242054000,0,1
348200464598331000,0,0
419815571580915000,0,0
390948546834223000,0,0
402884588201975000,1,0
495940096026091000,0,0
437601773537480000,0,0
453561536385388000,0,0
437565559937712000,0,0
346985303661228000,1,0
397772167774875000,1,0
437829432057667000,0,0
437818153553244000,0,0
396729010840813000,0,0
509783660728311000,0,1
547735539458125000,2,0
431822542702002000,2,0
409847455732092000,0,0
502778514765283000,0,0
384497111590387000,0,0
302537156612730000,1,0
431617751548166000,0,1
465936440476848000,0,0
461084461221027000,0,0
363026645579350000,2,0
531727496019214000,1,0
453563172054892000,1,0
529277581993193000,2,0
431514320225050000,0,0
431208383149244000,0,0
495230969381548000,1,0
430457540044783000,1,1
475335107826696000,0,0
531620356436819000,0,0
514924463834816000,1,0
353512160900558000,0,0
424145313621102000,0,0
323905638113619000,0,0
531931855059427000,0,0
466263667323830000,0,0
464787783861932000,0,0
454700986246774000,1,0
512272694856122000,0,0
549649547039744000,0,0
344812046065467000,0,0
306106522008711000,0,0
425012448299855000,1,0
296674446805180000,0,3
319801071440646000,0,0
467352223220269000,1,0
384298226284634000,0,0
347015875779497000,0,0
499533050376880000,0,0
519562877728870000,0,1
405457613208305000,0,0
347000784921169000,2,0
369896563507601000,0,0
337617619005874000,1,0
377537402359013000,0,0
394953180271767000,0,0
344147869667835000,0,0
402887834568499000,1,1
358725177225379000,0,0
316971774204063000,1,0
481035334713888000,0,0
377519165654855000,0,0
443269104451858000,1,0
354645687947890000,0,1
488810131837440000,0,0
289167057784827000,1,0
357880909942374000,2,0
454687199573729000,0,0
547826916623794000,2,0
346996838093684000,0,0
419141664511246000,1,0
450728003199197000,0,0
491805003250941000,0,0
422415222041608000,0,2
397742761530490000,0,0
482243822898794000,0,0
426452235602522000,0,1
345985700421832000,0,0
374639662557433000,0,1
421732070528778000,0,0
337970414724710000,0,0
356931411799834000,0,1
509380265131925000,0,0
457527154318651000,0,0
353120882387984000,0,1
462606519628869000,0,0
489421719921512000,0,0
501121093365956000,0,0
367835356659728000,0,0
347062705213026000,1,0
524886334272712000,1,0
541727522120286000,0,1
485520304345591000,1,2
526152301019668000,0,0
360724740341633000,0,0
466732997236883000,0,0
354073811680886000,0,0
512965606682136000,0,0
459780313678233000,0,0
336734508554526000,0,0
441710803247726000,2,2
418014478647570000,0,2
502881665304104000,2,0
437571058636713000,0,0
322103782290894000,0,0
338316029518286000,0,0
476050815660986000,0,0
499341999493754000,0,1
527188365687672000,1,1
402588206123999000,1,0
402617796959285000,1,0
443914251212578000,0,0
407296085674041000,0,0
423095957534683000,0,0
411960592287924000,1,0
467115572220542000,0,0
332487230289477000,0,0
543438458245873000,0,0
290687614724485000,1,0
315942185914732000,1,0
376386363698200000,0,0
471284488115593000,0,0
365247143629430000,1,0
515254878520631000,1,0
348157829707862000,1,0
496871982462693000,0,0
530826546789904000,2,0
446390148809256000,0,1
466970835190677000,0,1
334758723056726000,0,0
334114335137857000,0,0
438126434889240000,0,0
529745267856117000,1,1
415516137108287000,0,1
357728854095314000,0,1
324237881579274000,1,0
544473138625806000,1,0
309880405757157000,1,0
514542417606103000,0,0
472754264666689000,0,0
436675075396624000,0,0
509752971119566000,1,1
451500371585028000,0,0
341215522626625000,0,0
432969513005375000,2,0
356720991931604000,0,0
343320467727323000,0,1
488327547621367000,0,0
396333236378689000,0,0
325764797247393000,0,0
484845876876029000,0,0
295593872346722000,0,0
397482538412687000,0,1
519501028623147000,0,0
384820949549215000,0,0
491230236579622000,1,0
327634097587486000,0,2
435941936395198000,0,0
314163423724326000,0,0
347047329007800000,0,0
413149539214716000,0,0
404656853570695000,0,0
340245904491675000,0,0
294184670088806000,1,0
326060667700391000,0,0
536623041371844000,1,0
297480902559293000,0,0
464368899015069000,0,0
420759306859196000,0,1
370754424240877000,4,1
482768371130183000,2,0
330325704271073000,1,0
461140849330753000,0,0
382184926356840000,1,1
467019354975256000,2,0
453540422359326000,1,1
448990768427196000,0,0
502927559118446000,0,1
400126225013686000,0,0
437568965666418000,1,0
479152969053904000,0,0
547863482713276000,0,0
359770867607154000,0,0
338851583230083000,0,0
330171743794769000,0,0
405495852757573000,0,0
294206157449465000,0,0
402453258394148000,0,0
347013229236584000,0,0
460192051741863000,0,0
391991284539617000,0,0
543627633905266000,0,0
369095312880586000,0,0
347011358518296000,0,0
346824263120060000,1,0
309818455845126000,0,0
390963826650128000,0,0
474563897186213000,1,0
437573667359162000,0,0
538397441750343000,1,0
335519154394251000,1,0
330059684885196000,1,0
435029339634016000,0,0
413740390798196000,0,0
451404124987195000,1,0
347004433730785000,0,0
328950358556672000,0,0
473152555896557000,1,0
313011122292797000,1,0
325307106318237000,3,0
351920799629844000,0,0
431275085392261000,0,0
526218424465522000,1,0
333277001064534000,0,1
528719450053562000,0,0
471094322918477000,0,0
363413771509067000,0,0
501756236699041000,0,0
465111320010829000,0,0
324699813142749000,0,0
546659604122578000,0,0
379905812811902000,0,0
289108174122913000,0,0
354366532110913000,0,0
331108185366732000,0,0
337943097206009000,0,0
412752392820514000,0,0
442038143328329000,0,0
539912004711219000,0,0
389044630580256000,1,1
316351931817787000,0,0
502954914449207000,0,0
516741356706750000,0,0
402838597541195000,1,0
497450398001938000,1,0
371403790856900000,1,0
393176011820367000,0,0
524528065452707000,0,0
337289289236873000,0,0
393108076519514000,0,0
428565078229540000,0,0
547889994783027000,3,0
340545931126665000,0,0
347082720360407000,1,0
517664640462229000,1,0
489572953990778000,1,0
526190247030571000,0,0
437582127358427000,0,0
301021259733561000,1,0
523620288123396000,1,0
305682255647498000,1,1
388608120965984000,0,0
409820272607252000,0,1
499669965000417000,1,0
416942276305100000,0,0
325299992757669000,0,0
305427061781196000,0,0
397538708544438000,0,0
388340725839962000,1,1
387211250251616000,0,0
491874947505987000,0,0
508646320723464000,0,0
465477776225472000,0,0
450820449631735000,0,0
527154131715493000,1,0
307367828846178000,1,0
487273758118273000,0,0
496679333927206000,0,0
468115133944696000,0,0
385763099329839000,0,1
524639055196487000,3,0
526365807933407000,0,0
434329713234829000,0,1
347015267647373000,0,1
347008506588708000,2,0
470327083772964000,0,0
347045227414040000,2,0
336209671197163000,0,0
431618061771497000,0,0
317438214359093000,1,0
528007269926330000,0,0
307896814504382000,3,0
506457871488274000,0,0
473070884224532000,0,0
